week_day,is_rain,is_public_holiday,is_food_vendor,temperature,yesterday_customer_count,yesterday_revenue,event_location_rating,today_revenue
1,0,0,1,30.6,382,2673.19,3,3314.92
5,1,0,0,34.6,183,3660.03,9,3849.44
3,0,0,0,31.0,148,2950.67,1,2515.43
7,0,0,1,30.8,864,6049.3,5,7113.09
6,0,0,1,30.8,1329,9303.37,6,8076.3
3,0,0,0,31.5,171,3424.16,2,2952.63
4,0,0,1,31.2,560,3917.72,4,4448.33
7,1,0,1,34.1,918,6426.34,9,5820.12
7,0,0,0,31.8,307,6146.89,10,5575.0
6,0,0,1,29.7,844,5906.86,2,6634.57
3,0,0,1,31.2,737,5162.3,8,5228.05
1,0,0,1,26.5,564,3949.43,2,3308.11
1,0,0,0,27.1,123,2462.42,2,2223.15
3,1,0,1,29.3,556,3893.16,7,3793.89
7,0,0,1,25.2,1326,9283.21,8,8239.57
6,1,0,1,33.9,579,4053.27,3,4856.06
2,0,0,1,30.4,831,5818.28,9,5140.61
7,0,0,1,26.3,1065,7458.09,1,6351.86
6,0,0,1,32.5,912,6382.25,2,6751.12
5,1,0,0,34.4,152,3044.92,5,3345.23
1,0,0,0,28.3,187,3742.43,6,3193.85
3,0,0,0,27.0,231,4628.76,10,4135.78
4,0,0,1,32.4,580,4056.56,4,4442.59
2,1,0,0,28.0,129,2589.89,6,2170.58
1,1,0,1,31.4,585,4092.82,10,4202.88
4,1,0,1,33.7,513,3592.14,10,4118.19
2,1,0,1,34.5,507,3550.77,8,3220.72
6,0,0,0,28.9,325,6490.77,10,6221.48
6,0,0,1,29.4,943,6598.56,6,8013.96
5,0,0,1,28.0,1072,7507.21,5,7585.16
6,0,0,0,26.7,194,3887.32,5,4723.6
5,0,0,0,30.8,278,5551.07,10,4811.38
5,0,0,1,26.5,1050,7347.51,4,7592.49
7,0,0,0,32.0,311,6221.78,9,6452.17
2,1,0,0,30.0,127,2537.42,10,2678.58
4,0,0,0,34.8,184,3673.72,10,3794.01
1,0,1,0,30.0,170,3400.83,3,3292.74
4,0,0,0,33.0,160,3193.59,2,2787.34
1,1,0,0,29.6,85,1693.55,3,1427.13
3,1,0,1,32.0,344,2407.18,3,2888.77
1,0,0,0,33.6,96,1915.51,1,1878.16
3,0,0,1,29.2,823,5758.39,6,5002.51
3,0,0,0,27.0,123,2451.98,4,2983.51
2,1,0,1,34.7,580,4061.71,9,4041.32
4,1,0,0,27.9,154,3075.38,9,3335.69
4,0,0,1,26.9,471,3296.09,1,3870.34
3,0,0,0,28.0,165,3301.74,9,3705.69
6,1,0,1,26.7,784,5485.81,2,5879.18
7,0,0,1,34.4,1047,7325.51,6,6334.45
5,1,0,1,29.6,903,6322.0,7,5832.81
5,0,0,1,34.8,897,6275.55,10,7182.56
3,1,0,0,25.4,114,2274.88,8,2812.88
3,0,0,0,32.7,161,3211.42,6,3080.92
7,0,0,1,29.3,639,4472.08,1,5515.35
2,1,0,0,32.8,114,2282.32,7,2250.33
6,0,0,1,29.8,1234,8639.07,5,9039.68
4,0,0,1,33.9,700,4897.85,6,4682.33
6,0,0,1,34.3,1296,9073.6,4,7658.19
6,1,0,1,30.1,1075,7527.76,10,6360.33
3,0,0,1,26.4,517,3617.09,1,3505.16
5,0,0,1,27.8,1235,8645.54,7,7207.52
5,1,0,1,25.5,748,5238.87,9,5079.3
1,1,0,0,25.8,77,1546.65,1,1540.21
7,1,0,0,27.6,171,3410.46,7,3680.69
7,0,0,1,25.9,846,5922.89,1,5759.65
1,0,1,1,34.1,557,3898.62,4,4858.25
6,0,0,1,33.1,1011,7077.49,6,7837.29
2,0,0,0,29.5,152,3046.75,4,2828.49
2,1,1,0,32.3,181,3624.28,8,3766.43
6,1,0,0,26.7,322,6446.32,7,5412.61
1,1,0,1,33.5,548,3834.2,9,4303.72
2,1,0,1,30.4,629,4402.5,10,4084.0
2,0,0,0,30.2,143,2869.11,5,3304.72
5,1,0,1,28.8,677,4741.17,5,5050.33
2,1,0,1,29.3,637,4460.98,9,3991.55
5,0,0,1,30.8,1176,8232.68,7,8787.83
6,1,0,1,33.1,803,5621.46,6,5611.35
4,1,0,0,27.6,111,2217.89,9,2759.82
4,0,0,0,31.5,129,2583.96,4,2177.27
1,0,0,1,30.7,562,3937.47,1,3437.72
4,0,0,1,26.4,631,4418.85,1,4276.68
6,0,0,1,32.2,1033,7227.87,4,7617.77
2,0,0,1,25.9,455,3184.19,2,2776.53
1,0,0,1,27.4,658,4608.82,6,3883.75
7,0,0,0,34.6,260,5194.24,6,4484.67
7,0,0,1,34.7,718,5025.76,2,5142.1
7,0,0,0,28.2,320,6395.07,8,7032.26
5,0,1,1,32.4,1155,8088.47,7,9856.02
3,1,0,1,25.5,299,2090.53,1,2256.97
7,0,0,1,29.9,758,5305.81,2,5715.66
1,1,0,0,26.9,99,1979.47,7,1920.66
4,0,0,0,34.8,133,2653.28,10,2959.13
7,1,0,0,31.8,182,3640.4,7,4357.51
5,0,0,1,31.8,739,5175.92,1,6268.99
4,0,0,0,31.0,136,2723.37,1,2395.96
5,1,0,1,25.3,1085,7595.9,10,6677.57
2,0,0,1,29.6,896,6274.74,10,5311.62
4,0,0,0,25.7,121,2428.27,3,2760.53
3,0,0,1,28.5,655,4587.96,6,5395.97
3,0,0,0,27.9,196,3927.39,8,4385.69
3,0,0,1,27.1,818,5725.71,9,6455.28
5,1,0,0,28.7,191,3811.66,9,3985.56
7,0,0,1,34.8,831,5819.3,4,5805.54
7,0,0,1,32.8,1233,8630.17,8,7548.28
5,1,0,1,33.4,779,5451.08,6,5892.21
5,0,0,0,25.6,173,3463.2,1,3204.81
4,0,0,0,25.1,133,2656.19,4,2465.48
4,0,0,1,32.7,593,4151.46,6,4504.44
7,1,0,0,33.1,149,2978.76,1,2730.78
3,0,0,1,31.9,570,3993.28,3,3341.8
3,0,0,1,27.3,899,6292.37,6,5396.36
1,1,0,0,26.6,121,2425.88,4,2203.9
3,1,0,1,30.7,409,2863.16,3,3067.09
2,0,0,1,30.8,472,3301.76,1,2857.18
7,1,0,1,30.7,581,4068.85,2,4959.19
3,1,0,0,27.3,149,2979.36,6,2988.92
6,0,0,1,28.1,1371,9596.92,10,10329.0
4,1,0,0,27.6,95,1903.09,3,1930.91
7,0,0,1,26.3,1155,8084.0,6,7280.58
5,0,0,1,33.1,1348,9437.7,10,8524.66
5,0,0,1,26.1,1157,8101.85,6,7858.69
2,0,0,1,31.5,753,5269.33,9,5358.57
5,1,0,0,30.3,169,3389.71,8,4071.34
7,1,0,1,29.4,883,6179.4,9,6738.26
3,0,0,0,30.5,190,3790.81,6,3390.69
5,1,0,1,26.6,570,3993.21,5,4744.08
5,0,1,1,26.5,1011,7075.75,1,7169.64
2,0,0,1,26.1,780,5462.67,7,5154.33
2,0,0,1,33.7,529,3704.82,6,4463.04
3,0,0,0,26.1,158,3156.49,8,3850.67
5,0,0,1,27.6,1144,8006.75,10,8392.62
3,0,0,1,34.4,689,4824.1,8,4620.12
3,0,0,1,33.3,643,4501.92,5,4113.72
6,0,0,0,27.8,358,7157.96,9,6780.66
5,0,0,0,28.4,188,3765.71,4,4649.84
1,0,0,1,32.0,635,4444.66,6,4077.18
2,1,0,1,33.4,424,2969.04,5,3487.49
2,1,1,1,31.5,965,6755.33,9,5662.51
3,0,0,1,34.1,605,4237.66,7,4484.69
4,1,0,0,33.3,150,3000.61,9,2776.8
7,1,0,0,29.6,179,3577.48,4,3622.36
4,0,0,1,34.3,741,5187.62,8,4910.5
6,1,0,0,28.1,216,4310.79,4,3625.48
4,1,0,0,28.6,145,2895.85,8,2921.72
7,0,0,1,28.6,1202,8414.41,3,7747.16
3,1,0,1,27.7,549,3841.81,6,4147.62
3,0,0,1,26.3,783,5479.56,9,5273.51
3,0,0,1,33.7,654,4575.03,3,3956.5
2,1,1,1,29.5,762,5334.82,10,4993.72
5,0,0,0,33.2,215,4308.96,7,4799.13
1,0,0,0,29.2,158,3152.25,10,3594.37
4,0,0,0,26.0,188,3760.88,9,3229.75
2,0,0,1,33.2,486,3402.07,3,3630.97
2,0,1,0,30.5,168,3360.85,4,4017.55
3,1,0,0,32.6,102,2041.38,9,2332.22
1,0,0,1,26.8,439,3072.96,3,3734.75
1,0,0,1,30.9,723,5060.42,7,4486.99
7,0,0,0,28.3,261,5212.8,8,5546.44
2,0,1,1,31.0,1068,7476.63,9,7242.67
6,1,0,0,32.4,215,4297.15,3,4015.68
4,0,0,1,27.1,654,4579.76,9,5375.67
3,1,0,1,31.8,670,4690.75,10,4102.31
1,1,0,1,34.6,343,2398.77,8,2848.01
3,1,0,0,33.1,149,2973.07,10,2882.27
7,1,0,0,31.2,283,5657.67,10,4990.08
6,0,0,1,25.6,1687,11808.0,10,10744.23
1,0,1,0,33.5,150,3007.53,3,3249.05
3,1,0,1,34.6,273,1907.73,2,2345.46
6,1,0,1,30.8,874,6117.06,7,7028.23
7,0,1,0,27.4,255,5095.69,2,5107.19
5,1,0,1,34.1,729,5104.91,5,4625.73
2,0,0,0,30.0,190,3790.84,8,3254.74
4,0,0,0,26.5,98,1953.58,1,2264.48
1,0,0,0,31.8,168,3366.61,8,3245.01
4,0,0,1,32.5,712,4981.74,8,5177.51
2,0,0,0,34.8,79,1583.59,1,1727.11
5,0,0,1,27.9,1083,7584.46,7,8418.49
2,0,0,1,34.2,378,2645.52,3,2919.12
4,0,0,0,34.0,220,4395.0,9,3779.69
2,0,0,1,26.7,809,5662.32,9,4768.95
6,1,0,0,29.5,194,3885.75,5,4220.73
4,0,0,1,26.9,634,4439.79,4,4818.03
2,0,0,0,25.9,151,3011.59,7,3515.94
1,1,0,0,26.3,86,1722.25,2,1628.8
2,1,0,1,27.0,480,3358.01,3,3308.68
6,0,0,0,31.8,260,5205.09,6,4850.66
3,0,0,0,31.3,207,4131.4,9,4019.66
4,1,0,0,33.3,145,2896.11,6,2420.18
3,0,0,0,26.6,221,4429.97,7,3716.47
2,0,0,1,34.9,853,5971.45,10,5556.54
3,0,0,1,27.4,906,6342.62,10,5702.36
4,1,0,1,34.1,593,4148.89,10,4352.9
2,0,0,0,31.3,120,2408.3,7,2605.97
6,1,0,0,32.6,166,3323.36,3,2829.67
6,1,0,1,34.4,1024,7169.85,8,6547.97
1,0,0,1,27.5,523,3663.22,7,4429.99
5,0,0,1,27.7,893,6248.51,1,5740.89
2,0,0,0,27.6,162,3230.49,4,2969.87
6,0,0,0,25.3,229,4587.23,3,5343.69
3,0,0,0,33.2,90,1797.45,1,2010.54
2,1,0,1,31.5,471,3300.23,6,3914.95
2,0,0,1,25.2,696,4873.31,9,4187.32
7,1,0,0,27.7,151,3014.69,1,2830.31
2,1,0,0,34.7,128,2554.77,9,2190.44
1,1,0,0,30.0,112,2236.63,4,1877.98
5,1,0,0,34.6,114,2284.18,1,2639.17
1,1,0,0,28.0,101,2026.88,3,1799.46
2,0,0,1,28.8,483,3379.47,4,4045.53
2,0,0,1,28.4,554,3878.07,3,4012.64
6,0,0,1,26.7,1382,9671.77,5,8097.12
3,0,1,0,33.2,174,3482.88,8,4233.73
1,1,0,0,26.2,116,2312.91,8,2240.52
4,0,0,1,34.3,644,4507.61,3,4607.34
7,1,0,1,32.1,941,6588.17,7,6028.99
7,0,0,0,26.7,280,5603.3,9,6764.99
2,0,0,0,28.6,130,2601.38,5,2565.67
4,0,0,1,35.0,743,5201.12,6,5346.4
2,1,0,1,33.0,364,2550.85,1,2457.07
1,1,0,0,33.9,129,2571.17,7,2444.06
4,1,1,0,29.2,139,2775.75,8,3236.18
3,0,0,1,25.9,522,3652.94,1,3337.8
1,0,0,0,28.2,142,2834.56,7,2827.72
3,1,0,0,26.6,141,2826.15,8,2557.73
6,1,0,1,26.4,832,5825.47,7,7250.59
6,0,0,1,25.2,1035,7247.03,6,7195.18
6,1,0,1,25.1,888,6218.07,3,6416.5
3,0,1,0,32.2,193,3854.95,4,4315.85
5,0,0,0,33.1,186,3718.36,2,3591.33
7,0,0,0,27.1,377,7531.18,10,6653.13
1,0,0,1,29.2,516,3609.68,7,3996.01
3,1,0,1,33.7,480,3357.05,7,3373.38
5,0,0,1,27.0,1054,7375.88,2,7019.83
1,0,0,0,28.6,124,2483.96,3,2498.06
3,1,1,0,30.7,179,3579.0,5,3067.62
1,1,0,0,33.0,100,1995.9,2,1929.35
7,1,0,1,29.9,761,5324.92,7,6072.26
2,0,0,0,29.6,164,3273.95,8,3504.69
2,0,0,1,34.5,541,3788.47,4,3739.03
2,0,0,1,31.3,494,3459.14,4,3639.94
3,1,0,1,26.0,642,4493.31,10,4282.68
1,1,0,0,29.5,92,1843.16,7,2128.79
1,0,0,1,29.1,862,6030.84,8,5151.77
4,1,0,0,32.1,84,1684.39,1,2020.41
6,0,1,0,34.8,304,6076.83,9,5697.58
7,0,0,1,27.9,1173,8213.99,5,6923.84
4,0,0,1,26.7,789,5520.98,6,5212.35
6,1,1,1,27.5,1393,9750.85,6,9118.33
6,0,0,1,31.1,1499,10491.55,6,9067.99
7,0,0,1,25.8,990,6931.32,3,5799.27
1,0,0,0,28.9,134,2672.83,4,2445.31
3,0,0,1,31.8,661,4627.15,9,5070.77
4,1,0,1,29.1,474,3315.78,6,3710.05
1,0,0,1,25.2,408,2855.5,6,3556.76
6,0,0,1,31.8,1401,9805.04,10,8675.68
7,0,0,1,26.5,1329,9304.45,8,8890.88
6,1,0,1,25.4,832,5821.08,5,5549.07
5,0,0,1,28.1,1602,11214.53,10,9974.02
7,1,0,0,29.0,183,3663.45,2,3107.62
3,1,1,1,29.1,881,6167.87,8,5321.66
2,1,1,1,34.1,652,4562.08,9,5463.79
2,0,0,1,34.4,450,3150.92,2,3579.11
1,0,0,0,33.1,162,3245.42,6,2846.73
4,1,0,0,27.9,150,2992.29,8,2904.24
6,0,0,1,31.5,933,6532.0,8,8096.31
1,1,0,0,34.6,137,2744.33,10,2339.77
7,1,0,0,31.7,223,4456.8,7,3947.34
6,0,0,1,25.1,837,5859.35,4,5861.77
2,0,0,0,25.7,191,3826.47,6,3563.57
6,0,0,1,30.0,1253,8768.89,10,10199.32
3,0,0,0,31.5,122,2448.99,1,2818.32
3,0,0,1,33.7,722,5053.87,7,4265.1
3,1,0,1,30.2,388,2715.8,3,3275.36
5,1,0,0,31.3,167,3334.75,1,2958.62
5,1,0,1,34.8,640,4478.89,5,4475.54
7,0,0,0,29.5,248,4954.02,5,4862.76
2,1,0,1,30.5,325,2272.58,1,2719.08
5,0,0,1,29.2,923,6463.77,5,7590.49
7,1,0,1,32.2,728,5096.43,8,6063.81
3,1,0,1,31.2,516,3611.1,6,4041.63
2,1,0,1,31.4,367,2568.59,4,2872.27
6,1,1,1,32.1,1102,7713.15,8,9065.29
6,0,1,1,29.3,1330,9307.78,3,10768.6
1,0,0,1,32.0,570,3987.59,6,3977.82
7,0,0,1,33.1,1233,8632.88,5,7350.48
6,1,0,1,30.1,720,5040.8,2,5263.57
2,0,0,1,33.5,496,3474.42,1,3484.2
7,1,0,1,29.7,1308,9154.65,10,8081.6
2,0,0,1,29.0,568,3976.47,4,4260.57
2,1,0,1,29.9,472,3303.71,6,2956.12
6,1,0,1,29.9,774,5415.96,3,5801.04
4,1,0,1,26.1,369,2586.23,1,2627.56
1,0,0,1,28.1,386,2705.32,2,3323.23
5,1,0,1,28.2,956,6693.92,7,7101.37
2,0,0,1,29.5,1117,7816.83,10,6589.77
2,1,0,1,28.8,367,2567.29,2,2611.41
7,0,0,0,32.6,225,4499.68,8,5099.39
3,0,0,0,32.1,199,3976.6,9,3581.41
2,0,0,1,28.4,629,4406.0,5,4296.46
6,1,0,0,27.0,257,5141.88,8,4472.14
6,1,0,0,28.5,248,4952.03,6,4547.01
1,1,0,1,28.2,404,2831.22,7,3399.74
7,1,0,1,27.0,983,6881.23,9,5843.9
4,0,0,1,34.8,595,4166.19,2,4092.81
7,1,1,1,27.7,1009,7062.97,3,6533.98
7,0,0,1,31.6,902,6315.88,6,7470.36
1,0,0,1,25.0,571,3997.84,2,3332.13
5,0,0,0,33.0,174,3470.87,2,3772.57
5,0,1,0,26.5,249,4979.6,1,5448.92
2,0,1,1,28.8,709,4961.85,5,5970.98
6,0,0,1,25.2,1136,7950.76,6,9454.69
5,1,1,1,29.1,1371,9598.21,9,8564.25
2,1,0,0,29.7,89,1775.37,1,1879.36
2,0,0,0,26.1,114,2271.04,3,2618.68
5,0,0,0,30.1,303,6067.79,10,6098.59
4,0,0,0,31.3,150,2998.91,3,2951.43
4,0,1,1,25.5,695,4861.51,3,5891.57
5,0,0,0,26.9,231,4620.14,4,4072.65
6,0,0,1,26.5,1366,9563.23,10,10389.51
2,0,0,1,27.5,590,4127.71,7,4146.03
4,0,0,0,29.1,160,3200.75,2,2679.29
5,0,0,0,25.6,204,4083.8,2,3599.41
3,1,0,0,30.1,114,2287.94,4,2263.49
3,0,0,1,30.6,647,4525.82,7,4879.45
1,1,0,1,30.9,364,2546.75,5,2880.79
5,1,0,1,26.2,885,6197.16,10,6744.21
7,0,0,0,26.4,180,3592.44,1,4185.77
2,0,0,0,32.0,223,4455.75,9,3792.15
5,0,0,1,31.9,798,5584.53,3,6476.01
3,0,0,0,27.4,111,2212.98,3,2669.43
2,0,0,0,32.0,149,2987.82,6,3109.04
6,1,0,1,34.2,1018,7123.74,8,6041.46
2,0,0,1,27.6,599,4193.19,5,4485.25
3,1,0,1,29.0,415,2903.21,4,3418.25
3,0,0,0,29.0,148,2951.65,6,3139.11
7,0,0,1,32.7,794,5560.6,2,5874.16
2,0,0,0,28.7,153,3062.65,8,3558.89
7,1,1,1,33.0,1033,7231.78,9,7639.03
6,0,0,1,26.1,1512,10584.61,9,10068.28
6,0,0,0,26.2,279,5581.01,1,4792.47
6,0,0,0,30.5,231,4614.55,9,5305.3
6,0,0,1,28.8,1585,11093.08,9,10462.31
2,0,0,0,33.7,182,3634.55,6,3139.76
1,0,0,0,34.2,118,2360.52,2,2153.36
3,1,0,1,32.6,385,2694.71,2,2584.39
3,0,0,0,26.7,170,3392.16,10,4065.12
4,0,0,1,29.6,817,5721.86,9,6579.94
7,1,1,1,28.4,1253,8768.19,8,8596.68
1,0,0,0,31.2,146,2920.52,6,2741.25
1,0,0,0,33.4,147,2945.97,6,2582.79
1,0,0,0,26.6,185,3701.35,9,3110.63
2,0,0,0,33.4,119,2384.7,5,2842.48
2,0,0,0,28.0,140,2792.5,3,2646.19
5,1,0,1,28.5,1137,7962.26,8,7503.84
2,0,0,0,27.6,147,2934.37,4,3102.44
1,0,0,0,33.4,144,2882.86,6,2812.38
1,0,0,1,32.6,577,4037.58,5,3719.75
1,0,0,1,27.1,559,3912.18,3,4021.37
3,1,0,0,34.7,117,2339.79,7,2385.38
2,0,0,0,26.4,125,2499.25,3,2693.48
3,0,0,0,33.7,173,3463.48,6,3005.19
4,1,0,1,28.5,511,3578.92,5,3870.76
3,0,0,0,32.8,125,2493.03,3,2551.56
6,0,0,1,29.9,1088,7614.58,5,7791.84
6,0,0,0,28.8,254,5076.92,2,5361.42
6,1,0,0,30.3,245,4899.43,10,4852.35
6,0,0,0,31.7,214,4286.15,1,4721.59
3,1,1,1,27.8,853,5971.18,10,5792.34
2,0,0,1,31.5,510,3567.6,5,4395.11
6,0,0,0,31.2,378,7562.13,8,8012.69
1,0,0,0,25.8,122,2443.4,5,2785.02
3,0,0,1,34.5,480,3359.88,6,4092.01
1,0,0,1,25.4,483,3378.46,6,3108.42
2,0,0,1,30.4,632,4421.1,7,4026.87
2,0,0,0,26.7,107,2142.75,2,2446.14
1,1,0,1,29.6,382,2672.93,3,2526.17
3,0,0,1,31.5,844,5905.2,10,5226.73
5,0,0,0,29.2,350,7000.04,10,5872.51
4,0,0,1,31.0,917,6416.74,10,5920.08
1,0,1,1,25.1,663,4641.86,4,4516.78
2,1,1,0,34.2,187,3742.39,9,3151.84
5,0,0,1,30.4,1083,7584.22,4,7091.74
5,1,0,0,25.6,197,3946.18,9,4001.03
6,0,0,1,27.4,1084,7587.2,9,7345.83
3,1,0,1,28.6,404,2830.88,7,3270.02
1,0,0,1,30.0,462,3231.16,1,3454.5
2,0,0,0,34.4,137,2740.33,1,2352.45
5,0,1,0,27.1,342,6837.9,7,6756.68
4,1,0,1,25.3,446,3122.97,3,3475.13
4,1,0,1,29.6,711,4978.47,7,4538.03
5,0,0,0,27.8,275,5505.58,4,5366.16
5,1,0,1,25.9,1032,7221.97,8,6703.39
5,1,0,0,34.9,130,2605.41,4,2859.45
3,1,0,0,30.0,100,2007.43,1,1756.62
5,0,0,0,31.8,211,4228.46,5,3667.43
2,0,0,1,27.0,525,3675.86,4,3970.32
7,0,0,1,30.1,1721,12047.01,10,10241.65
3,0,1,1,25.5,869,6084.72,5,6348.69
6,0,0,0,27.0,200,4008.93,1,4133.27
6,1,0,0,28.9,213,4260.22,5,4251.52
2,0,0,1,34.9,715,5003.26,10,5073.73
1,1,0,1,25.6,346,2422.15,5,2807.44
7,0,0,0,34.5,247,4932.66,8,4456.93
2,0,0,1,27.7,939,6573.24,7,5587.06
2,0,0,1,33.8,560,3923.34,3,3899.64
4,0,0,0,32.7,141,2814.53,3,3327.27
2,0,1,0,26.3,225,4499.92,5,4447.38
1,0,0,1,27.7,748,5238.56,10,5157.7
2,0,0,0,34.7,139,2782.12,7,2799.8
1,1,0,1,25.6,451,3154.56,1,2631.56
5,0,0,0,29.3,180,3607.26,1,3886.63
7,1,1,0,34.1,195,3892.33,2,4044.88
3,0,0,0,25.4,98,1960.84,1,2088.41
7,0,0,0,27.7,201,4027.94,2,4439.88
2,0,0,1,33.1,442,3096.33,3,3766.17
3,0,0,0,30.4,188,3761.46,5,3330.03
6,0,0,0,31.5,424,8484.26,9,7144.17
3,0,0,1,32.1,437,3060.11,1,3613.63
2,0,0,0,30.3,134,2686.15,5,3157.39
2,1,0,1,30.9,391,2737.91,2,3405.28
4,0,0,0,26.9,157,3137.46,5,3148.38
3,0,0,0,34.5,115,2304.42,2,2122.17
1,0,0,1,31.0,536,3754.73,10,4083.14
2,1,0,1,29.1,377,2640.66,5,3258.73
5,1,0,0,27.2,201,4022.74,8,3616.96
6,0,0,1,27.0,783,5483.04,2,6819.81
7,0,1,0,25.8,293,5864.85,3,5222.25
3,0,0,1,32.7,785,5498.05,8,4939.23
7,0,0,1,33.5,1151,8056.75,5,7195.89
2,0,1,0,30.1,242,4843.54,7,4440.09
3,0,0,1,34.8,549,3843.31,7,4457.16
5,1,0,1,27.3,658,4608.98,4,5268.83
4,0,0,1,25.7,918,6429.05,9,5360.11
5,1,0,1,25.2,853,5973.47,7,5255.35
5,0,0,1,30.5,1088,7619.08,2,6564.48
2,0,0,1,34.3,753,5269.66,6,4561.26
5,0,0,0,29.6,229,4581.59,6,4393.59
3,1,0,1,26.9,410,2866.55,5,3435.27
4,0,0,1,30.6,640,4482.54,7,4477.55
2,0,0,1,26.4,422,2951.5,2,2925.95
6,1,0,0,30.9,166,3329.89,7,4144.76
3,0,0,1,32.6,548,3835.74,8,4671.04
7,0,0,0,32.5,293,5867.26,3,4963.55
1,0,0,1,27.4,593,4152.47,7,4028.5
2,1,0,0,26.5,114,2283.6,9,2422.98
6,1,0,1,32.0,748,5234.59,8,5407.08
7,0,0,0,30.6,179,3583.44,1,4466.2
6,0,0,1,25.8,854,5975.79,1,6579.29
4,1,0,1,28.7,685,4794.43,9,4665.8
6,1,0,1,33.8,764,5349.04,4,5548.1
4,1,0,0,29.7,106,2126.01,7,2593.77
2,1,0,0,26.9,107,2133.16,7,2316.98
2,1,1,1,28.8,693,4851.22,2,4248.9
7,1,0,1,32.5,725,5075.02,7,5633.91
7,0,0,0,34.2,255,5107.8,7,4946.37
2,0,0,0,30.3,143,2856.19,6,2543.71
1,0,0,0,30.2,123,2468.48,4,2915.42
5,0,0,0,26.3,214,4271.59,4,4626.23
6,1,0,0,33.7,265,5291.13,10,4785.59
5,0,1,1,27.5,901,6307.67,1,6650.09
3,0,0,1,30.0,780,5457.66,5,5006.17
4,0,0,0,26.1,164,3279.09,6,3226.4
2,1,0,1,33.2,343,2401.88,9,2765.01
1,0,0,0,33.1,161,3215.38,7,2977.72
4,0,0,0,29.1,155,3091.45,3,3614.21
6,0,0,0,31.7,287,5747.88,4,6146.15
2,1,0,1,34.1,419,2933.56,3,2834.5
5,0,0,1,25.9,1311,9179.0,6,8212.74
4,1,0,0,29.9,155,3090.68,7,2669.21
1,1,0,0,27.7,122,2448.62,4,2113.61
5,0,1,1,31.9,1624,11367.49,8,9940.16
1,1,0,1,25.9,424,2965.57,9,3403.49
7,1,0,0,27.4,168,3356.81,2,3470.69
4,0,1,0,27.5,181,3616.72,5,3937.76
5,0,0,0,30.7,250,4999.51,8,5118.56
3,1,1,1,28.5,878,6146.46,8,5573.93
6,1,1,1,28.3,1498,10489.15,8,9554.9
1,0,0,1,26.5,771,5398.16,10,4806.56
6,0,0,1,27.5,921,6447.36,6,7812.13
3,0,0,1,26.3,485,3392.23,1,3763.79
5,1,0,1,30.6,994,6955.8,9,6879.9
1,0,0,0,31.6,161,3222.74,10,3488.77
4,1,0,1,31.9,340,2376.82,2,2947.26
3,0,0,1,28.7,690,4826.57,8,5821.49
1,0,0,1,32.9,428,2992.93,7,3373.79
7,0,0,0,31.8,290,5807.39,6,5297.01
5,0,0,1,31.6,1043,7304.09,5,7752.07
4,0,0,1,33.1,740,5176.54,4,4713.83
3,0,1,1,28.8,541,3789.8,1,4114.4
7,0,0,1,29.6,1229,8601.34,1,7406.59
2,1,1,1,26.0,556,3889.3,5,4356.14
3,0,0,0,32.1,164,3280.25,7,3395.55
1,0,0,1,25.9,676,4728.6,9,4849.29
2,1,0,1,27.3,361,2524.75,2,3041.09
4,0,0,0,33.3,147,2931.93,6,3019.28
4,0,0,1,31.0,626,4384.59,7,5245.48
3,1,0,1,34.6,575,4024.87,9,3584.34
7,1,0,1,29.6,954,6678.08,10,6513.51
5,0,0,1,34.4,737,5161.23,6,6439.2
1,0,0,0,27.4,166,3314.9,6,2895.77
1,1,0,0,29.8,89,1789.01,1,1493.55
4,1,0,1,31.8,554,3874.72,10,3787.04
1,0,0,0,28.0,128,2556.49,9,3063.19
7,0,0,0,25.0,262,5249.32,4,5101.75
6,0,0,1,35.0,759,5310.19,1,5805.14
3,1,0,1,27.8,512,3583.73,8,3920.61
6,1,0,0,32.9,262,5238.58,9,4507.07
4,0,0,0,34.8,131,2628.81,3,2822.73
4,0,0,1,26.1,917,6416.16,9,5588.94
4,0,0,1,31.4,680,4763.12,7,5206.15
6,0,0,1,32.4,821,5744.25,2,5853.32
1,1,0,1,34.9,485,3393.07,10,3417.81
4,0,0,1,30.0,755,5285.46,9,5705.53
1,0,0,1,32.3,595,4165.38,5,4082.83
7,0,0,1,33.3,1069,7482.28,7,8120.54
1,0,0,0,29.0,142,2841.15,8,3107.69
4,1,0,1,34.6,397,2779.7,7,3004.63
1,1,0,1,26.0,332,2327.27,5,2756.72
6,0,0,1,27.2,1260,8817.02,7,8944.57
6,0,0,1,29.3,986,6899.43,1,7108.95
1,0,0,1,28.3,740,5182.24,10,5592.82
3,0,1,1,32.7,661,4626.68,4,5428.13
5,1,0,1,27.4,802,5612.45,1,4784.69
7,1,0,1,33.6,828,5797.97,7,5751.22
6,0,0,1,34.8,1641,11485.91,7,9682.06
2,0,0,1,27.2,650,4549.41,10,5138.17
7,0,0,1,31.8,1280,8958.08,9,9311.93
2,1,0,0,34.3,129,2589.48,7,2218.14
1,0,0,0,34.0,119,2377.87,9,2756.59
1,0,0,1,28.7,726,5085.25,8,4283.37
6,0,0,0,34.1,215,4297.07,4,4957.51
3,0,0,1,26.2,673,4708.96,7,4807.32
7,0,0,0,31.0,162,3239.28,3,3908.9
6,0,1,1,27.3,1293,9051.29,2,9945.64
