transaction_id,timestamp,date,hour,day_of_week,is_weekend,event_id,event_name,region,vendor_name,vendor_category,customer_id,amount,payment_method
TXN008698,2026-03-26 19:59:00,2026-03-26,19,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Street Fusion,Trendy Food,C0135,9.47,cash
TXN014186,2026-03-26 20:00:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,K-Food Craze,Trendy Food,C0204,8.57,qr_code
TXN001709,2026-03-26 20:00:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,The Juice Lab,Drinks,C0004,3.46,wallet
TXN012885,2026-03-26 20:03:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Cheese Me,Trendy Food,C0123,12.47,wallet
TXN011249,2026-03-26 20:08:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Mala Majik,Trendy Food,C0015,4.83,wallet
TXN012097,2026-03-26 20:08:00,2026-03-26,20,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Everyday Essentials,Household Items,C0208,13.34,qr_code
TXN012630,2026-03-26 20:10:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0354,12.33,qr_code
TXN002505,2026-03-26 20:11:00,2026-03-26,20,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Boba World,Drinks,C0292,5.43,qr_code
TXN005843,2026-03-26 20:13:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Teh Tarik Station,Drinks,C0245,5.59,qr_code
TXN011171,2026-03-26 20:17:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Kacang Queen,Snacks,C0233,5.62,qr_code
TXN010208,2026-03-26 20:20:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Mak Cik Stall,Hot Food,C0204,7.76,qr_code
TXN001381,2026-03-26 20:20:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0143,12.3,cash
TXN004810,2026-03-26 20:21:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,The Juice Lab,Drinks,C0247,3.83,wallet
TXN004635,2026-03-26 20:24:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Kacang Queen,Snacks,C0288,2.2,wallet
TXN008336,2026-03-26 20:24:00,2026-03-26,20,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Munchies Corner,Snacks,C0255,6.52,qr_code
TXN008310,2026-03-26 20:28:00,2026-03-26,20,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Nasi Lemak Bros,Hot Food,C0348,12.74,qr_code
TXN005713,2026-03-26 20:29:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Win It Stall,Games & Entertainment,C0056,7.9,wallet
TXN001391,2026-03-26 20:32:00,2026-03-26,20,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Seoul Kitchen,Trendy Food,C0295,5.32,wallet
TXN000724,2026-03-26 20:32:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0238,14.2,wallet
TXN006379,2026-03-26 20:32:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Dessert Alley,Desserts,C0138,7.76,wallet
TXN013242,2026-03-26 20:33:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Win It Stall,Games & Entertainment,C0411,5.32,cash
TXN012153,2026-03-26 20:33:00,2026-03-26,20,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Cheese Me,Trendy Food,C0226,17.33,wallet
TXN014812,2026-03-26 20:34:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Game On!,Games & Entertainment,C0175,10.8,wallet
TXN013788,2026-03-26 20:35:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Kampung Wok,Hot Food,C0135,16.94,cash
TXN001102,2026-03-26 20:35:00,2026-03-26,20,Thursday,False,8,Clementi Night Bazaar,Western Singapore,The Satay Corner,Hot Food,C0053,12.95,wallet
TXN003380,2026-03-26 20:38:00,2026-03-26,20,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0243,11.71,qr_code
TXN008851,2026-03-26 20:38:00,2026-03-26,20,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Game On!,Games & Entertainment,C0381,2.91,cash
TXN013014,2026-03-26 20:41:00,2026-03-26,20,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Munchies Corner,Snacks,C0136,5.01,qr_code
TXN014525,2026-03-26 20:45:00,2026-03-26,20,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0442,26.99,qr_code
TXN003257,2026-03-26 20:47:00,2026-03-26,20,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Kampung Wok,Hot Food,C0107,11.73,wallet
TXN012718,2026-03-26 20:48:00,2026-03-26,20,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Home & More,Household Items,C0162,15.92,qr_code
TXN001967,2026-03-26 20:51:00,2026-03-26,20,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Street Fusion,Trendy Food,C0022,8.4,qr_code
TXN010632,2026-03-26 20:53:00,2026-03-26,20,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Boba World,Drinks,C0422,3.82,wallet
TXN013394,2026-03-26 20:57:00,2026-03-26,20,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Mala Majik,Trendy Food,C0191,11.36,wallet
TXN004316,2026-03-26 20:58:00,2026-03-26,20,Thursday,False,4,Jurong East Street Festival,Western Singapore,Teh Tarik Station,Drinks,C0011,3.41,wallet
TXN011349,2026-03-26 21:00:00,2026-03-26,21,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Mala Majik,Trendy Food,C0043,13.54,qr_code
TXN007404,2026-03-26 21:01:00,2026-03-26,21,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Sweet Spot,Desserts,C0243,8.64,qr_code
TXN005177,2026-03-26 21:02:00,2026-03-26,21,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,K-Food Craze,Trendy Food,C0329,7.35,wallet
TXN004748,2026-03-26 21:02:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kacang Queen,Snacks,C0213,3.17,qr_code
TXN013284,2026-03-26 21:03:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Linen Store,Household Items,C0435,17.8,qr_code
TXN009427,2026-03-26 21:04:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Casa Living,Household Items,C0387,19.81,wallet
TXN005405,2026-03-26 21:05:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0068,21.62,cash
TXN002238,2026-03-26 21:05:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Home & More,Household Items,C0093,13.82,cash
TXN003924,2026-03-26 21:06:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Munchies Corner,Snacks,C0232,1.78,wallet
TXN001183,2026-03-26 21:06:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Dessert Alley,Desserts,C0460,7.05,wallet
TXN014013,2026-03-26 21:08:00,2026-03-26,21,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0133,13.43,wallet
TXN000069,2026-03-26 21:08:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Uncle Razali Grill,Hot Food,C0068,7.04,qr_code
TXN007709,2026-03-26 21:10:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Sugar Rush,Drinks,C0129,2.39,wallet
TXN004919,2026-03-26 21:10:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Game On!,Games & Entertainment,C0279,4.56,wallet
TXN011850,2026-03-26 21:10:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0251,6.74,wallet
TXN008834,2026-03-26 21:11:00,2026-03-26,21,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Boba World,Drinks,C0210,6.57,wallet
TXN003529,2026-03-26 21:11:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Mak Cik Stall,Hot Food,C0118,10.14,qr_code
TXN011197,2026-03-26 21:16:00,2026-03-26,21,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Street Fusion,Trendy Food,C0063,6.72,wallet
TXN012123,2026-03-26 21:16:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Wok This Way,Hot Food,C0090,12.08,wallet
TXN009177,2026-03-26 21:16:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Abang Burger,Hot Food,C0012,16.02,wallet
TXN006297,2026-03-26 21:19:00,2026-03-26,21,Thursday,False,8,Clementi Night Bazaar,Western Singapore,The Linen Store,Household Items,C0373,12.69,qr_code
TXN005432,2026-03-26 21:19:00,2026-03-26,21,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Casa Living,Household Items,C0013,21.68,wallet
TXN011167,2026-03-26 21:20:00,2026-03-26,21,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Casa Living,Household Items,C0006,23.31,wallet
TXN011348,2026-03-26 21:24:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Lucky Strike,Games & Entertainment,C0215,11.43,wallet
TXN013559,2026-03-26 21:25:00,2026-03-26,21,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Mak Cik Stall,Hot Food,C0019,11.29,wallet
TXN011565,2026-03-26 21:26:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Uncle Razali Grill,Hot Food,C0077,7.3,wallet
TXN009089,2026-03-26 21:27:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kopi Kaki,Drinks,C0196,3.77,qr_code
TXN003543,2026-03-26 21:27:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Nasi Lemak Bros,Hot Food,C0249,5.17,wallet
TXN009849,2026-03-26 21:27:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Lucky Strike,Games & Entertainment,C0154,3.07,qr_code
TXN004951,2026-03-26 21:30:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Tornado Bites,Trendy Food,C0329,13.74,qr_code
TXN004792,2026-03-26 21:30:00,2026-03-26,21,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Crunch Time,Snacks,C0075,3.44,wallet
TXN013659,2026-03-26 21:30:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Win It Stall,Games & Entertainment,C0095,7.13,wallet
TXN003475,2026-03-26 21:30:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0226,4.19,cash
TXN005755,2026-03-26 21:30:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Teh Tarik Station,Drinks,C0255,4.63,wallet
TXN002714,2026-03-26 21:31:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Crunch Time,Snacks,C0072,5.98,qr_code
TXN006049,2026-03-26 21:32:00,2026-03-26,21,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Casa Living,Household Items,C0063,13.03,qr_code
TXN009576,2026-03-26 21:33:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Ice Ice Baby,Desserts,C0461,6.03,wallet
TXN006149,2026-03-26 21:34:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Sweet Spot,Desserts,C0080,3.44,wallet
TXN014558,2026-03-26 21:35:00,2026-03-26,21,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Mala Majik,Trendy Food,C0077,11.77,wallet
TXN006466,2026-03-26 21:35:00,2026-03-26,21,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Street Fusion,Trendy Food,C0317,6.38,cash
TXN013470,2026-03-26 21:35:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,The Linen Store,Household Items,C0470,21.61,wallet
TXN013828,2026-03-26 21:40:00,2026-03-26,21,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0063,6.61,wallet
TXN007396,2026-03-26 21:40:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Snack Attack,Snacks,C0451,3.54,wallet
TXN004607,2026-03-26 21:42:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,The Satay Corner,Hot Food,C0159,14.83,wallet
TXN005731,2026-03-26 21:42:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0387,4.41,wallet
TXN002064,2026-03-26 21:44:00,2026-03-26,21,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,The Satay Corner,Hot Food,C0297,14.01,wallet
TXN001016,2026-03-26 21:46:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0100,6.69,wallet
TXN009046,2026-03-26 21:47:00,2026-03-26,21,Thursday,False,4,Jurong East Street Festival,Western Singapore,Everyday Essentials,Household Items,C0051,19.64,qr_code
TXN005985,2026-03-26 21:50:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Game On!,Games & Entertainment,C0454,5.27,wallet
TXN009618,2026-03-26 21:50:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Mala Majik,Trendy Food,C0414,12.24,qr_code
TXN004386,2026-03-26 21:51:00,2026-03-26,21,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Dessert Alley,Desserts,C0484,6.74,qr_code
TXN008109,2026-03-26 21:51:00,2026-03-26,21,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mak Cik Stall,Hot Food,C0160,12.56,qr_code
TXN005826,2026-03-26 21:52:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Coconut Grove,Drinks,C0328,5.86,qr_code
TXN008604,2026-03-26 21:54:00,2026-03-26,21,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Kacang Queen,Snacks,C0266,3.8,wallet
TXN007915,2026-03-26 21:56:00,2026-03-26,21,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Fun Zone,Games & Entertainment,C0275,6.77,cash
TXN008106,2026-03-26 22:03:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Uncle Razali Grill,Hot Food,C0320,4.79,qr_code
TXN003665,2026-03-26 22:04:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Kampung Wok,Hot Food,C0095,9.28,wallet
TXN006368,2026-03-26 22:04:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Wok This Way,Hot Food,C0156,11.37,cash
TXN000823,2026-03-26 22:05:00,2026-03-26,22,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Fun Zone,Games & Entertainment,C0080,5.54,qr_code
TXN008818,2026-03-26 22:05:00,2026-03-26,22,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Coconut Grove,Drinks,C0356,2.2,qr_code
TXN007005,2026-03-26 22:06:00,2026-03-26,22,Thursday,False,2,Woodlands Pasar Malam,Northern Singapore,Teh Tarik Station,Drinks,C0096,4.54,cash
TXN002901,2026-03-26 22:09:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Crunch Time,Snacks,C0368,4.83,wallet
TXN014142,2026-03-26 22:09:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Home & More,Household Items,C0370,16.77,qr_code
TXN000510,2026-03-26 22:09:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,The Linen Store,Household Items,C0424,19.0,wallet
TXN010581,2026-03-26 22:11:00,2026-03-26,22,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Snack Attack,Snacks,C0015,6.82,qr_code
TXN012917,2026-03-26 22:11:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,The Satay Corner,Hot Food,C0125,11.85,cash
TXN007163,2026-03-26 22:12:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Lucky Strike,Games & Entertainment,C0019,4.43,wallet
TXN012086,2026-03-26 22:15:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kopi Kaki,Drinks,C0285,2.8,qr_code
TXN002084,2026-03-26 22:16:00,2026-03-26,22,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Snack Attack,Snacks,C0295,2.43,qr_code
TXN006841,2026-03-26 22:16:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Uncle Razali Grill,Hot Food,C0475,14.4,cash
TXN010243,2026-03-26 22:18:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Dessert Alley,Desserts,C0122,5.75,cash
TXN014912,2026-03-26 22:19:00,2026-03-26,22,Thursday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0406,6.24,cash
TXN009650,2026-03-26 22:20:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Everyday Essentials,Household Items,C0416,10.42,qr_code
TXN000570,2026-03-26 22:24:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Cheese Me,Trendy Food,C0216,11.95,wallet
TXN011538,2026-03-26 22:28:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0426,4.16,wallet
TXN006863,2026-03-26 22:29:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Teh Tarik Station,Drinks,C0192,5.62,qr_code
TXN013339,2026-03-26 22:31:00,2026-03-26,22,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Uncle Razali Grill,Hot Food,C0360,7.04,qr_code
TXN008148,2026-03-26 22:31:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Uncle Razali Grill,Hot Food,C0086,12.21,qr_code
TXN011502,2026-03-26 22:32:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Ice Ice Baby,Desserts,C0367,5.28,qr_code
TXN011712,2026-03-26 22:32:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Nasi Lemak Bros,Hot Food,C0486,11.92,qr_code
TXN013490,2026-03-26 22:32:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Street Fusion,Trendy Food,C0454,9.17,wallet
TXN004928,2026-03-26 22:35:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Snack Attack,Snacks,C0137,3.6,qr_code
TXN004372,2026-03-26 22:36:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Dessert Alley,Desserts,C0042,3.89,qr_code
TXN007877,2026-03-26 22:37:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,K-Food Craze,Trendy Food,C0092,7.98,wallet
TXN010950,2026-03-26 22:37:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Uncle Razali Grill,Hot Food,C0229,8.55,wallet
TXN006193,2026-03-26 22:37:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Abang Burger,Hot Food,C0496,9.99,wallet
TXN003342,2026-03-26 22:39:00,2026-03-26,22,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,K-Food Craze,Trendy Food,C0060,10.02,cash
TXN012982,2026-03-26 22:39:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,The Juice Lab,Drinks,C0059,3.31,qr_code
TXN003308,2026-03-26 22:41:00,2026-03-26,22,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Jelly Bliss,Desserts,C0213,3.37,wallet
TXN010826,2026-03-26 22:41:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0276,8.0,qr_code
TXN007548,2026-03-26 22:41:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,The Juice Lab,Drinks,C0219,5.71,qr_code
TXN002516,2026-03-26 22:41:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0275,5.9,wallet
TXN013131,2026-03-26 22:44:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Munchies Corner,Snacks,C0426,4.47,cash
TXN006651,2026-03-26 22:46:00,2026-03-26,22,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Durian Heaven,Desserts,C0438,6.02,qr_code
TXN003512,2026-03-26 22:46:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0069,4.64,wallet
TXN004518,2026-03-26 22:49:00,2026-03-26,22,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Home & More,Household Items,C0230,21.69,wallet
TXN002685,2026-03-26 22:50:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Teh Tarik Station,Drinks,C0273,4.75,wallet
TXN013988,2026-03-26 22:50:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0005,4.24,cash
TXN013740,2026-03-26 22:51:00,2026-03-26,22,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0390,8.84,cash
TXN004771,2026-03-26 22:54:00,2026-03-26,22,Thursday,False,4,Jurong East Street Festival,Western Singapore,Sweet Spot,Desserts,C0462,7.04,wallet
TXN011152,2026-03-26 22:58:00,2026-03-26,22,Thursday,False,5,Toa Payoh Night Market,Central Singapore,Lucky Strike,Games & Entertainment,C0139,10.74,cash
TXN007529,2026-03-26 23:08:00,2026-03-26,23,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Kueh Corner,Desserts,C0101,5.38,wallet
TXN010798,2026-03-26 23:12:00,2026-03-26,23,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Sugar Rush,Drinks,C0437,4.5,qr_code
TXN009404,2026-03-26 23:23:00,2026-03-26,23,Thursday,False,7,Bedok Food Carnival,Eastern Singapore,Crunch Time,Snacks,C0203,8.16,wallet
TXN004826,2026-03-26 23:27:00,2026-03-26,23,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Juice Lab,Drinks,C0194,4.21,qr_code
TXN011590,2026-03-26 23:31:00,2026-03-26,23,Thursday,False,4,Jurong East Street Festival,Western Singapore,Dessert Alley,Desserts,C0419,4.3,qr_code
TXN012262,2026-03-26 23:37:00,2026-03-26,23,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Boba World,Drinks,C0431,3.52,cash
TXN011289,2026-03-26 23:49:00,2026-03-26,23,Thursday,False,3,Tampines Round Market Night,Eastern Singapore,Win It Stall,Games & Entertainment,C0339,7.73,qr_code
TXN000238,2026-03-26 23:53:00,2026-03-26,23,Thursday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Fun Zone,Games & Entertainment,C0134,8.15,qr_code
TXN003556,2026-03-26 23:58:00,2026-03-26,23,Thursday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Uncle Razali Grill,Hot Food,C0241,4.65,qr_code
TXN013841,2026-03-27 18:03:00,2026-03-27,18,Friday,False,4,Jurong East Street Festival,Western Singapore,Lucky Strike,Games & Entertainment,C0119,9.88,qr_code
TXN014062,2026-03-27 18:04:00,2026-03-27,18,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,The Satay Corner,Hot Food,C0365,10.28,qr_code
TXN008532,2026-03-27 18:06:00,2026-03-27,18,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Teh Tarik Station,Drinks,C0339,2.74,wallet
TXN009383,2026-03-27 18:22:00,2026-03-27,18,Friday,False,8,Clementi Night Bazaar,Western Singapore,Home & More,Household Items,C0363,15.35,qr_code
TXN002437,2026-03-27 18:22:00,2026-03-27,18,Friday,False,5,Toa Payoh Night Market,Central Singapore,Casa Living,Household Items,C0039,11.82,wallet
TXN009651,2026-03-27 18:26:00,2026-03-27,18,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ali's Kitchen,Hot Food,C0004,7.6,wallet
TXN012921,2026-03-27 18:41:00,2026-03-27,18,Friday,False,4,Jurong East Street Festival,Western Singapore,Win It Stall,Games & Entertainment,C0391,3.3,qr_code
TXN010294,2026-03-27 18:54:00,2026-03-27,18,Friday,False,5,Toa Payoh Night Market,Central Singapore,Everyday Essentials,Household Items,C0152,23.57,qr_code
TXN013818,2026-03-27 19:00:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Durian Heaven,Desserts,C0150,3.75,wallet
TXN000732,2026-03-27 19:02:00,2026-03-27,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Ali's Kitchen,Hot Food,C0255,9.08,wallet
TXN011574,2026-03-27 19:05:00,2026-03-27,19,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Snack Attack,Snacks,C0435,7.18,wallet
TXN010090,2026-03-27 19:05:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Munchies Corner,Snacks,C0389,7.48,cash
TXN006916,2026-03-27 19:06:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Fun Zone,Games & Entertainment,C0484,3.53,qr_code
TXN008662,2026-03-27 19:08:00,2026-03-27,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Win It Stall,Games & Entertainment,C0105,5.04,cash
TXN000056,2026-03-27 19:10:00,2026-03-27,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Street Fusion,Trendy Food,C0497,9.76,qr_code
TXN014863,2026-03-27 19:12:00,2026-03-27,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0375,19.8,qr_code
TXN008956,2026-03-27 19:13:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Dessert Alley,Desserts,C0212,3.07,wallet
TXN006256,2026-03-27 19:13:00,2026-03-27,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ali's Kitchen,Hot Food,C0200,8.72,wallet
TXN005979,2026-03-27 19:18:00,2026-03-27,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Durian Heaven,Desserts,C0431,5.39,qr_code
TXN007953,2026-03-27 19:19:00,2026-03-27,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Sweet Spot,Desserts,C0289,4.51,qr_code
TXN008059,2026-03-27 19:20:00,2026-03-27,19,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kopi Kaki,Drinks,C0443,1.9,wallet
